"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">ordeal</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28804.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">An ordeal is a bad experience.<br>→ Driving in the snowstorm was an ordeal she’d never forget.</p>","<p style=""margin:2px"">[ɔːrdiːəl] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28804.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">outspoken</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28805.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If someone is outspoken, then they are not afraid to say what they think.<br>→ She was an outspoken critic about the new banking laws.</p>","<p style=""margin:2px"">[aʊtˈspoukkən] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28805.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">overwork</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28806.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To overwork someone means to make them tired with too much work.<br>→ After working for three weeks with only one day of rest, Judy was overworked.</p>","<p style=""margin:2px"">[ouvərwəːrk] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28806.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">particular</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28807.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If something is particular, then it is a single, important part of a group of things.<br>→ The dress shop didn’t have the particular dress she was looking for.</p>","<p style=""margin:2px"">[pərtikjələr] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28807.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">pungent</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28808.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If something is pungent, then it tastes or smells strong and sharp.<br>→ The garlic made the soup taste so pungent that the chef wouldn’t serve it.</p>","<p style=""margin:2px"">[ˈpʌndʒənt] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28808.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">snore</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28809.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To snore means to make a loud noise each time a sleeping person breathes.<br>→ It was impossible to get to sleep because my husband snored.</p>","<p style=""margin:2px"">[snɔːr] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28809.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">soundly</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28810.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If something is done soundly, then it is done in the best or most complete way.<br>→ The nearest opponent was ten meters behind. She won the race soundly.</p>","<p style=""margin:2px"">[ˈsaundli] adv.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28810.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">superintendent</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28811.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">A superintendent is a person who runs a certain department or building.<br>→ The superintendent decided to close the schools because of the weather.</p>","<p style=""margin:2px"">[suːpərinˈtendənt] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-4/wordlist/28811.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">alternate</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28823.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To alternate means to switch back and forth between two things.<br>→ The best exercise alternates muscle and heart strengthening.</p>","<p style=""margin:2px"">[ˈɔ:ltərneit] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28823.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">apologetic</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28824.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If someone is apologetic, they are sorry about something.<br>→ The boy felt apologetic after losing his sister’s favorite toy.</p>","<p style=""margin:2px"">[əˌpɒləˈdʒetik] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28824.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">benign</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28825.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If something or someone is benign, they do not hurt anyone.<br>→ Many spiders look scary, but most are actually benign.</p>","<p style=""margin:2px"">[biˈnain] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28825.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">char</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28826.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To char means to burn something so that it turns black.<br>→ While Frank went inside to get the mustard, he accidentally charred the hotdogs.</p>","<p style=""margin:2px"">[tʃɑːr] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28826.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">clarify</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28827.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To clarify means to make something easier to understand by explaining it.<br>→ Drew tried to clarify all the functions of Michelle’s new computer.</p>","<p style=""margin:2px"">[ˈklærəfai] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28827.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">dogged</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28828.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">When someone’s actions are dogged, they try hard to continue something.<br>→ Her dad bought her a new jacket after her dogged requests for one.</p>","<p style=""margin:2px"">[ˈdɔ(:)gid] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28828.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">distress</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28829.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">Distress is the feeling of being upset or worried.<br>→ Failing a class caused the student a lot of distress.</p>","<p style=""margin:2px"">[disˈtres] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28829.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">ensue</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28830.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To ensue means to happen after something.<br>→ After a few minutes of lightening, thunder ensued.</p>","<p style=""margin:2px"">[inˈsuː] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28830.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">gasp</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28831.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To gasp means to make a noise by quickly breathing in when surprised.<br>→ John always gasps when watching a scary movie.</p>","<p style=""margin:2px"">[gæsp] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28831.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">negotiate</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28832.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To negotiate means to try to make an agreement through discussion.<br>→ Mario and Joe took a long time negotiating the contract between the companies.</p>","<p style=""margin:2px"">[niˈgouʃieit] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28832.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">overdose</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28833.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">An overdose is an instance of taking or having too much of something.<br>→ John’s skin was burned from an overdose of sunshine.</p>","<p style=""margin:2px"">[ˈouvərdous] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28833.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">persuasion</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28834.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">Persuasion is the act of making someone do or believe something.<br>→ The persuasion of his argument convinced the customer to buy the laptop.</p>","<p style=""margin:2px"">[pərˈsweiʒən] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28834.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">relay</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28836.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">A relay is a race in which teams of runners or swimmers race against each other.<br>→ Jerry was the fastest on his team, so he ran the last part of the relay.</p>","<p style=""margin:2px"">[ˈriːlei] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28836.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">reluctance</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28837.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">Reluctance is a feeling of not wanting to do something.<br>→ Jesse took out the trash with great reluctance.</p>","<p style=""margin:2px"">[riˈlʌktəns] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28837.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">restate</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28838.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To restate something means to say it again or in a different way.<br>→ Mrs. Jones restated the test question to the class.</p>","<p style=""margin:2px"">[riːˈsteit] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28838.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">sesame</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28839.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">Sesame is an herb that is grown for its small seeds and its oil.<br>→ I used the buns with the sesame seeds on them.</p>","<p style=""margin:2px"">[ˈsesəmi] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28839.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">sip</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28840.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To sip something means to drink a small amount at a time.<br>→ Liza relaxed on the beach, sipping fruit juice through a straw.</p>","<p style=""margin:2px"">[sip] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28840.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">verge</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28841.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">The verge is the point at which something is about to happen.<br>→ Joan was on the verge of leaving her house when the phone rang.</p>","<p style=""margin:2px"">[vəːrdʒ] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28841.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">wary</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28842.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If someone is wary, they are cautious or mistrusting.<br>→ She was wary of going to school because she hadn’t done her homework.</p>","<p style=""margin:2px"">[ˈwɛəri] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28842.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">waver</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28843.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To waver is to be unable to decide between two choices.<br>→ I wavered between eating the apple or the cake for a snack.</p>","<p style=""margin:2px"">[ˈweivə:r] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-5/wordlist/28843.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">ashore</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28854.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If something goes ashore, it goes from water to the land.<br>→ After a long day of fishing, Glen pulled his boat ashore, so it wouldn’t float away.</p>","<p style=""margin:2px"">[əˈʃɔːr] adv.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28854.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">contradict</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28855.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To contradict means to state the opposite of what someone else has.<br>→ Ken was always fighting with his little sister because she kept contradicting him.</p>","<p style=""margin:2px"">[ˌkɒntrəˈdikt] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28855.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">counterpart</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28856.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">A counterpart is something that is very similar to something else in what it does.<br>→ Our manager will meet our rival company’s counterpart later today.</p>","<p style=""margin:2px"">[ˈkauntərpɑːrt] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28856.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">devoid</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28857.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">When something or someone is devoid of a thing, they are missing it.<br>→ The movie was devoid of any violence, so it was a perfect movie for the family.</p>","<p style=""margin:2px"">[diˈvɔid] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28857.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">diverge</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28858.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To diverge is to become different or to follow a different direction.<br>→ The road diverged into two paths that led to our houses.</p>","<p style=""margin:2px"">[diˈvəːrdʒ] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28858.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">elude</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28859.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To elude means to avoid being caught by something.<br>→ The rabbit eluded the wolf by hiding in a bush.</p>","<p style=""margin:2px"">[iˈluːd] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28859.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">embryo</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28860.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">An embryo is a human or animal that is still growing inside its mother.<br>→ Some doctors say that what a mother eats has a big effect on her embryo.</p>","<p style=""margin:2px"">[ˈembriou] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28860.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">fend</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28861.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To fend off something means to push it away and avoid it.<br>→ Dave spent all night fending off bugs instead of sleeping.</p>","<p style=""margin:2px"">[fend] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28861.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">fictitious</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28862.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">When something is fictitious, it is made up and not real.<br>→ The author said that the characters in her book were completely fictitious.</p>","<p style=""margin:2px"">[fikˈtiʃəs] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28862.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">gazette</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28863.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">A gazette is a newspaper.<br>→ Alice wants to write for a gazette when she’s older.</p>","<p style=""margin:2px"">[gəˈzet] n.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28863.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">homogeneous</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28864.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">If something is homogeneous, it is made up of things which are all the same.<br>→ All of the houses on Victor’s block were boring and homogenous.</p>","<p style=""margin:2px"">[ˌhouməˈdʒiːniəs] adj.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28864.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">obstruct</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28865.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To obstruct something means to get in its way.<br>→ The car broke down on the road and obstructed traffic for hours.</p>","<p style=""margin:2px"">[əbˈstrʌkt] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28865.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
"<p style=""margin:2px;color: rgb(98, 227, 164);font-weight:bold;"">plunge</p>","<img src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28866.jpg"" style=""border-radius: 300px;box-shadow: 0px 1px 20px rgb(0 0 0 / 20%);padding:0px;"">","<p style=""margin:2px"">To plunge means to move down into something very quickly.<br>→ The water in the pool was very cold, but the boy plunged in anyway.</p>","<p style=""margin:2px"">[plʌndʒ] v.</p>
<audio controls autoplay>
  <source src=""https://www.essentialenglish.review/apps-data/4000-essential-english-words-6/data/unit-6/wordlist/28866.mp3"" type=""audio/mpeg"">
Your browser does not support the audio element.
</audio>","y"
